,DeviceId,Brand,Model
56064,-4113203876534113498,Samsung,Galaxy S2
56065,7429521154916902381,Xiaomi,GN9002
56066,-1869264707809587718,Samsung,Galaxy A5
56067,5266691574966484985,Samsung,Galaxy J5
56068,5939195918596419283,Samsung,Galaxy A7
56069,-8234463151245930508,vivo,Y27
56070,511258188491017672,vivo,X5Pro
56071,-5757522834723669768,Meizu,MX5
56072,-2301733227083201837,Meizu,魅蓝Note 2
56073,3195272574836231563,Xiaomi,红米Note2
56074,8728084963102043457,Xiaomi,红米note
56075,-6063778237715863077,Huawei,荣耀6
56076,-6257927087699146864,vivo,S7I
56077,1529418243092778721,Xiaomi,红米note
56078,2339798155587434954,Samsung,S960
56079,9022064548917209470,vivo,Xperia Z
56080,4314361438664660154,Samsung,Galaxy A8
56081,-3586932172619897554,Meizu,魅蓝Note 2
56082,-6092536063137007925,Dove,iSuper S1
56083,5102375862528862897,OPPO,R7s
56084,-6506780026777290583,Xiaomi,红米note
56085,7806016298913753205,Huawei,荣耀6 Plus
56086,9089791445587337251,Samsung,Galaxy Note
56087,-2657446387283763663,Samsung,W2014
56088,2763118578869893450,Xiaomi,红米
56089,606257223155690484,vivo,X5Pro
56090,-9217377370281453860,Samsung,Galaxy S5
56091,6766953478975652501,OPPO,R7
56092,8051031196070305055,Samsung,Galaxy Note 2
56093,-7213812068751237020,vivo,X5Max+
56094,2066810889937742581,OPPO,R7
56095,-8030970152489632167,vivo,Y928
56096,-8948839399627029060,Xiaomi,红米note
56097,5057823904982698404,Huawei,荣耀畅玩4X
56098,5536765278783368725,Xiaomi,红米Note2
56099,-5809418446552871692,Xiaomi,MI 3
56100,-4697440577507723812,OPPO,R5
56101,-989600985855381544,Samsung,Galaxy Win
56102,8558669035946686965,Xiaomi,红米note增强版
56103,7279490656847503644,Meizu,MX5
56104,8647952872405858757,Xiaomi,红米Note2
56105,-1240375828860298510,Xiaomi,红米note
56106,3868922375352889859,Xiaomi,红米Note2
56107,-5644982080948688487,Samsung,Galaxy Note 3
56108,5561735652060258171,Huawei,荣耀3X畅玩版
56109,9127764357931097305,vivo,X5Pro
56110,-306586464052703234,Meizu,魅蓝Note 2
56111,923718224104131348,Xiaomi,小米4C
56112,5841422285814112037,Samsung,Galaxy S5
56113,-1133913387809768728,Meizu,MX5
56114,6677517972917549350,Huawei,荣耀畅玩4
56115,4955172547497526739,OPPO,R3
56116,-5289146438555877471,Xiaomi,MI 2
56117,-6672919017562988343,Meizu,MX5
56118,-7258094949330883723,Meizu,魅蓝NOTE
56119,-2864592317198346101,Samsung,Galaxy Note 4
56120,2277493841270704051,Xiaomi,红米1S
56121,7148462806958117559,OPPO,R8205
56122,-4124343948477638987,Samsung,Galaxy Note 2
56123,6413726385514296313,Xiaomi,MI 3
56124,-2711401763176869928,Xiaomi,红米note
56125,-647856171297530788,Huawei,Ascend P8
56126,835377383707762339,Huawei,荣耀6
56127,-700428613004256272,Huawei,G6-U00
56128,-3450971036007632809,Huawei,荣耀畅玩4C
56129,-3314819142012306782,Samsung,Galaxy Note 4
56130,2450694623577323748,Samsung,Galaxy S2
56131,-5900421572749901516,Letv,超级手机1
56132,-1229043615960549458,Letv,超级手机1 Pro
56133,9128358854668270615,vivo,Y17W
56134,-2615819319026313789,Xiaomi,小米note
56135,-3404461867733245672,Samsung,Galaxy S2
56136,-1932538341701029953,Coolpad,大神F1
56137,7343428440090729706,Xiaomi,MI 3
56138,6684326075993259512,OPPO,R7
56139,2214509309260403133,Coolpad,大神F1
56140,8896983687227184874,Huawei,Ascend P8
56141,-218466242494798653,OPPO,R7
56142,-3250548614212794117,Huawei,荣耀畅玩4C
56143,3693734477667418968,OPPO,A51
56144,5064680473197352237,Xiaomi,红米note
56145,-1746030013803206629,Letv,超级手机1 Pro
56146,1160102995704802253,Samsung,Galaxy Note 2
56147,2083044344136694868,vivo,Xplay3S
56148,-7467794653485378633,Lenovo,Grand X Quad
56149,9047748778515297810,Samsung,K860i
56150,281344580955843359,Lenovo,Q802T
56151,-551090451980387348,Huawei,Mate 7
56152,9079109511637263301,Samsung,A766
56153,-7350541419056966423,Xiaomi,红米2A
56154,3704545391753565337,Huawei,P8 Lite
56155,6721713583585395295,Huawei,荣耀3C
56156,-6212421944199548669,Samsung,Galaxy Core 2
56157,5254754126688590639,vivo,X5M
56158,-4030861467929669556,Xiaomi,MI 1S
56159,4782852046508426878,Huawei,Mate 7
56160,6636024316217923932,Xiaomi,红米Note2
56161,5125357669792162812,Meizu,魅蓝metal
56162,-7240713574887119115,vivo,Y11IT
56163,3727093683893512264,Huawei,荣耀3C
56164,-1441674161052134138,Xiaomi,S6
56165,-2707449235229071800,vivo,Y27
56166,-4687823733493424473,Huawei,P8 Lite
56167,4546116091280128285,Letv,超级手机1s
56168,-574878145467115574,HTC,M8St
56169,-4939963421846592024,Xiaomi,MI 3
56170,-2907905976221575303,Meizu,魅蓝2
56171,-4758162097703537260,OPPO,U707T
56172,8286296886134762808,Huawei,T1-821w
56173,4408556402056505713,hammer,坚果手机
56174,6140446991745877418,Xiaomi,note顶配版
56175,-674858482261964633,Samsung,Galaxy Note 2
56176,-5064340615772992862,Huawei,Mate 7
56177,9132762782557976216,Huawei,荣耀6 Plus
56178,6454014287679011017,vivo,S9
56179,2616446073420678112,Samsung,Galaxy Grand Prime
56180,7466429688405130498,OPPO,R6007
56181,-4816452273347427006,Samsung,Galaxy Note 3
56182,7806657423389968998,Coolpad,锋尚
56183,-2728866810987964302,vivo,Y20T
56184,-460506174620272964,Amagatarai,Touch V
56185,6670707909771985563,Huawei,Ascend P6
56186,5221110920514610039,Huawei,荣耀6
56187,5977337891651705754,Xiaomi,红米Note2
56188,8849208727055366547,Samsung,Galaxy Note 3
56189,-4514107940404086291,Huawei,荣耀畅玩4X
56190,-4246518092975978465,Samsung,A320t
56191,4094041415891696825,Coolpad,F2
56192,-543009245296211565,Huawei,荣耀6 Plus
56193,-7216341251431062643,Coolpad,8729
56194,8699026736095525739,Huawei,荣耀6
56195,8232986428098196314,Samsung,Galaxy A5
56196,6518543385370453270,vivo,X5L
56197,-7400232264260747598,Xiaomi,MI 2A
56198,-983706560011211157,Huawei,荣耀6
56199,8556105988707707397,vivo,Y33
56200,-8207856851551707958,Huawei,荣耀X2
56201,374039952922674171,Lenovo,U880E
56202,7245111500987774873,Xiaomi,红米Note2
56203,4336222849326422852,Samsung,Galaxy Note
56204,1900426441585121214,Xiaomi,红米note
56205,4198916357801358516,Xiaomi,MI 4
56206,1289101433025172253,Meizu,MX2
56207,-4046477206280925090,Huawei,Mate 7
56208,-1758432650512924626,Samsung,Galaxy Note 2
56209,1179015516370984295,Samsung,Galaxy S3
56210,6236287740660158884,OPPO,R819T
56211,-1259047973141484647,Huawei,P8 Lite
56212,2696778284798479916,Samsung,Galaxy Note 4
56213,-2637755580183018615,Letv,超级手机1 Pro
56214,-7190171029834717955,vivo,X3L
56215,-3136201807777898290,Samsung,Galaxy S6
56216,5206276575032234067,Xiaomi,红米Note2
56217,3797503432715950491,Huawei,荣耀X2
56218,2218142353010370902,Samsung,Galaxy A5
56219,8158588332639541006,hammer,坚果手机
56220,-7075324562375538636,OPPO,R7
56221,-4262301605466035534,HTC,One M8
56222,8117042279863734030,Xiaomi,小米4C
56223,3017831859434599354,Huawei,荣耀3X畅玩版
56224,-6220625090018811136,Xiaomi,MI 2S
56225,7431775261869625722,Xiaomi,MI 3
56226,7515904699314208843,OPPO,R7
56227,-8821959076547141557,Xiaomi,红米note
56228,254577112992377289,Samsung,Galaxy S2
56229,198979726799655244,Huawei,Ascend P6
56230,-2130908933127072772,HTC,Desire 816
56231,6915695667997604914,Huawei,麦芒4
56232,3125890320419280346,Huawei,荣耀畅玩5X
56233,7757211930282540157,Samsung,A770e
56234,-1011114579425797433,Samsung,S7898
56235,5204880891230064754,Samsung,K80
56236,8003786644318017993,vivo,Y23L
56237,3222693179237967272,Xiaomi,note顶配版
56238,-4369186540654485767,Coolpad,7269
56239,312849535543438384,vivo,Y11
56240,-1765321983085217413,Meizu,魅蓝NOTE
56241,-5888036992431711571,Samsung,Galaxy Core 4G
56242,-5964147028933966402,Huawei,Mate 7
56243,8972422827828358117,Samsung,Galaxy Grand 2
56244,4165341078326298306,Samsung,Galaxy Note 3
56245,1371315765904097441,Verbal letter,红辣椒
56246,-5767304564679115024,Huawei,荣耀3C畅玩版
56247,5490221970275288349,Xiaomi,红米Note2
56248,5951420217379633347,Xiaomi,红米2
56249,-5842819575271997631,Meizu,MX5
56250,8880572735678374642,OPPO,N1 Mini
56251,-4692077156956591429,Xiaomi,红米2
56252,47577110070012520,Huawei,荣耀畅玩5X
56253,-8972452627076896267,Samsung,Galaxy Trend DUOS
56254,4763418981099773883,Huawei,荣耀7i
56255,-2502390833401616237,Xiaomi,note顶配版
56256,8580697284907981259,Samsung,Galaxy Note 5
56257,-113972666742138895,Huawei,P8 Lite
56258,3706738128982315217,Meizu,魅蓝metal
56259,-873960335505328428,Meizu,魅蓝NOTE
56260,3828209440769579613,Samsung,VIBE P1
56261,-4594606154573415306,Samsung,Galaxy Note 3
56262,-2720300222782252072,Samsung,Galaxy Note 3
56263,-4928949026259802260,Xiaomi,小米note
56264,2283332629094808265,Samsung,Galaxy Note 8.0
56265,-4222946109017206294,Xiaomi,红米2A
56266,-5044637888253803814,Coolpad,ivvi K1 mini
56267,6073339491972851972,Xiaomi,红米Note2
56268,-2029912812927738628,vivo,X5Pro
56269,-5624283763612779011,Xiaomi,MI 3
56270,-6846761172971449502,Xiaomi,红米note
56271,8451416441730788081,Huawei,C8815
56272,-2586727902762388375,Coolpad,9190l
56273,8033820929434368321,vivo,Xplay3S
56274,-5144695761750492726,Xiaomi,红米1S
56275,4691462559866966327,Meizu,MX4
56276,4934545385018366700,Cool,H3
56277,-5971943415297765923,Huawei,B199
56278,-3505973497115321904,vivo,Y33
56279,2919672353511003088,Samsung,S810t
56280,5163639922231583800,Huawei,荣耀6 Plus
56281,-4959952854848678915,Coolpad,大神F1
56282,5209134321194753306,Xiaomi,小米note
56283,1227310179220497557,Huawei,麦芒4
56284,440367285098243737,Huawei,荣耀6
56285,-3468506463187426157,Huawei,荣耀7
56286,-1082876642533240738,Samsung,Galaxy S4
56287,-1292973870936528812,vivo,X5Max+
56288,3412606182895842847,Letv,超级手机1s
56289,4665036408475127056,Xiaomi,MI 3
56290,6479053253790020806,Samsung,乐檬K3
56291,4373929861986563005,Samsung,Galaxy S4
56292,253870937326413988,OPPO,R819T
56293,8839944298971642336,Xiaomi,MI 2S
56294,4823627638156722194,OPPO,R7
56295,6287675089946147644,Letv,超级手机1
56296,-3433572080562827750,Letv,超级手机1s
56297,2425556161376750882,OPPO,A31
56298,-8673013124691186546,Samsung,A656
56299,-3305733440627769341,Qiku,旗舰版
56300,-5656200008905255560,Quality rice,3
56301,-4002249085005782338,Samsung,Galaxy Win
56302,-6257397078801679077,Xiaomi,MI 1S
56303,9039612692036053256,Xiaomi,MI 2S
56304,-3344111093752454899,Huawei,荣耀3C
56305,2470551803018984282,Samsung,Galaxy A8
56306,9182502016579718987,OPPO,R7s
56307,3571144131058307071,Samsung,Galaxy S4
56308,-5752519561635018635,Letv,超级手机1s
56309,-4792524214591823924,Xiaomi,小米4C
56310,4975208514695701712,Xiaomi,红米note
56311,8950459362330235655,Samsung,Galaxy Note 2
56312,-3188977422091571955,Samsung,Galaxy S4
56313,-8845905002498864681,Cube Rubik's Cube,TALK 9X
56314,-6311460329892875205,Meizu,魅蓝NOTE
56315,2821873835161128894,Huawei,荣耀畅玩4X
56316,-4760705712670710047,Coolpad,5216D
56317,4845331142860238831,Samsung,Galaxy S6 Edge+
56318,-4727712861176619732,Huawei,Ascend G7
56319,5273764744239966744,Xiaomi,红米2
56320,-526394668992292163,Lenovo,V5 Max
56321,-3073003717709489979,LG,Nexus 4
56322,-4058954943088823450,Xiaomi,红米note
56323,2543942083212429347,vivo,Y27
56324,-6362599539391249453,Xiaomi,红米1S
56325,-7775581224012304233,Samsung,S890
56326,8424905782436640727,Huawei,Mate 7
56327,85082086271367062,Samsung,Galaxy Note 3
56328,9126517277056392130,Meizu,MX3
56329,-6978865075393372868,Samsung,Galaxy Note 2
56330,-899924283599438791,Xiaomi,红米2A
56331,7993397951484832537,Xiaomi,红米note
56332,-3980829182707261176,Huawei,Ascend P7
56333,-3264888865440786911,Meizu,MX4 Pro
56334,893042504825210816,Samsung,Galaxy Ace 2
56335,7204056195159500055,Xiaomi,红米note
56336,-6344944079343211274,Huawei,荣耀3C
56337,-9074342826934852586,vivo,Xperia TX
56338,701537120755386094,OPPO,A31
56339,6344382307093777687,Xiaomi,F301
56340,-876616666260038168,Xiaomi,红米note
56341,3853037293627296385,Letv,超级手机1s
56342,4631561348129967297,Huawei,荣耀3X
56343,8646364459212383346,Xiaomi,MI 4
56344,-6147609602263826744,vivo,X5Pro
56345,-8436348946028662558,Huawei,荣耀6 Plus
56346,-8291031721825406504,Huawei,荣耀6 plus
56347,-8660734983386592545,Huawei,荣耀3X畅玩版
56348,-6563868879345982426,Huawei,X1 7.0
56349,-6272793736124418974,OPPO,R7s
56350,-8985585388692966243,vivo,S7I
56351,-5579784153276389305,HTC,Desire 610t
56352,-2189376759877484980,Xiaomi,MI 2S
56353,3176732475126402530,Xiaomi,红米2
56354,-4660000179102455499,Samsung,Galaxy S2
56355,-5337389717620844678,Meizu,魅蓝2
56356,2118764079281562998,vivo,X5Pro
56357,6052910239061883453,Coolpad,7620l
56358,6469357630687215770,Xiaomi,S5.5L
56359,-7507425995148243381,Xiaomi,MI 1S
56360,-5370211569160027718,Meizu,魅蓝Note 2
56361,-6462717301345186552,Meizu,魅蓝NOTE
56362,-7076558874173261996,Verbal letter,红辣椒
56363,2511298857415229329,Xiaomi,红米note
56364,-3784826407260357439,China Mobile,N1
56365,8756504182253190029,Nubian,Z5S
56366,-2348488876643495191,China Mobile,M811
56367,-9129479430494538199,Samsung,Galaxy S6 Edge+
56368,-8347511878076176189,vivo,Xplay
56369,7861733925545628096,Samsung,Galaxy E7
56370,583769045950393614,OPPO,R7 Plus
56371,1227781955465218794,Huawei,荣耀6
56372,-2998955715756104964,Samsung,Galaxy S4
56373,8843336526793342714,Xiaomi,红米2
56374,5571289007225295013,Xiaomi,红米note
56375,-2083643095275849667,Huawei,Y500
56376,-4994726086005438212,Meizu,魅蓝NOTE
56377,-7435261658796005509,OPPO,R7s
56378,7673301695421092182,Xiaomi,ELIFE E3T
56379,2544031257105239032,Samsung,Galaxy S5
56380,-4835206158236386651,Meizu,魅蓝2
56381,5859616889407241952,Xiaomi,红米2A
56382,-454550259352111352,Xiaomi,MI 4
56383,-2228731058180049724,Letv,超级手机1s
56384,6508124089483338368,Samsung,Galaxy S6 Edge
56385,5004258825005012217,China Mobile,A1
56386,-2823711985453230963,vivo,X3T
56387,-6189420851947177672,OPPO,R3
56388,2407358055337822629,Samsung,Galaxy Core Max
56389,-6085852547692792643,Huawei,荣耀7
56390,-4620476597845999344,Xiaomi,红米note
56391,1463228933310029716,Huawei,荣耀畅玩5
56392,-7414880592248975637,Qiku,旗舰版
56393,-6486752645445405891,LG,Nexus 5
56394,4229575072603891740,LG,P880
56395,-369876354309829924,Xiaomi,红米Note2
56396,-6688859407990879456,Samsung,Galaxy Note 3
56397,1621092647192271730,Xiaomi,MI 4
56398,-7404250618174187686,Samsung,S868t
56399,7832815374031750968,vivo,X5Pro
56400,6134958356307545024,Samsung,Galaxy Note 3
56401,-1013591676718998989,Xiaomi,GN152
56402,6158659056180659698,Samsung,Galaxy Note 3
56403,-8087245373328555389,Samsung,Galaxy Grand Neo Plus
56404,4846958559241412996,Letv,超级手机1
56405,-8067208487769129531,Meizu,魅蓝Note 2
56406,-8408135339812859674,Huawei,荣耀畅玩4X
56407,6483636066528667190,Huawei,荣耀6
56408,-7430750098045525663,vivo,X5Pro
56409,-1221762418928400111,OPPO,U701
56410,-812686960192422657,Samsung,Galaxy Note 3
56411,560855342520736948,vivo,Y23L
56412,6172480260081823468,Huawei,荣耀6 Plus
56413,5296722265071482166,vivo,X5Max+
56414,3240227150535417233,Meizu,MX3
56415,-6309968625531131034,Xiaomi,红米note
56416,1562842881206802980,Samsung,Galaxy Trend DUOS
56417,7378978842691899633,Samsung,Galaxy S4
56418,8075438946297571407,Xiaomi,红米note增强版
56419,-511190421518373100,Meizu,魅蓝
56420,-3869668617059831333,Coolpad,9190l
56421,-7093500438611537844,OPPO,3007
56422,945878722209897471,Meizu,PRO5
56423,5405030236003773840,vivo,Xplay3S
56424,-9149740225259045698,Coolpad,大神F2
56425,-8164824875602621076,Coolpad,F2
56426,8050601856943746221,Xiaomi,红米note
56427,-7458893613335673426,Huawei,荣耀畅玩4C
56428,1084250231145295235,Huawei,Mate 7
56429,1450501787360429037,Huawei,麦芒4
56430,-245362029659922462,vivo,X5Pro
56431,2423558323997935698,Huawei,Ascend P8
56432,-2302972213534197099,Xiaomi,小米note
56433,7824139408618949541,Coolpad,ivvi 小i
56434,6759819142886033796,Huawei,Mate S
56435,-8491660053665038853,Meng Mi,P6
56436,2424176861260524305,OPPO,A51
56437,637726122459520138,Samsung,Galaxy Note 3
56438,-4511782420046881713,Huawei,荣耀3X畅玩版
56439,-5670181865761518889,Huawei,荣耀3C畅玩版
56440,-6422244206339041054,Samsung,S7568
56441,7821084716976402810,OPPO,Find 7
56442,-2979766953545852666,Xiaomi,红米Note2
56443,-8802581688742308876,Extreme treasure,LT988
56444,-5804103726960013253,Samsung,Galaxy Note 2
56445,-1859773556978543896,OPPO,R7
56446,-932394817328282414,Xiaomi,MI 4
56447,-5504451865270397775,Xiaomi,MI 4
56448,-8680901969738449346,OPPO,R7s
56449,-7050252315622839681,Samsung,Galaxy Tab 4 T331C
56450,6108768442764151972,Huawei,荣耀7i
56451,1017335025760295906,Meizu,魅蓝Note 2
56452,-6748663972836401592,Huawei,荣耀畅玩4X
56453,6574957150945553275,Xiaomi,红米note增强版
56454,7491619137388802604,OPPO,R2017
56455,2844202609706802006,OPPO,1105
56456,3696823127203712376,Samsung,VIBE X2
56457,-1760506126391029471,Samsung,A2800d
56458,3451278143163237248,Xiaomi,F103
56459,5938566688617093076,OPPO,R7s
56460,614852677687035165,Meizu,魅蓝2
56461,4372025318966628884,Huawei,荣耀畅玩4C
56462,5310828562933239608,Huawei,荣耀7
56463,-2914087977064027392,Samsung,Galaxy S4
56464,-5519351515684430671,Huawei,荣耀6 Plus
56465,-5079654337327320124,HTC,Desire 816
56466,503984580061242890,Xiaomi,MI 3
56467,-5908816572333989004,Meizu,MX4
56468,-3851881275615288245,Coolpad,8715
56469,1339015911509000518,Samsung,Galaxy Grand 2
56470,-4974932839331848044,Huawei,荣耀6 Plus
56471,3331576056012096316,Huawei,荣耀畅玩4X
56472,6819063412080912177,Huawei,Ascend P8
56473,-814367717732503467,Xiaomi,红米Note3
56474,-7705352857573581998,Xiaomi,MI 2
56475,3232523280419019191,Xiaomi,红米note
56476,1799741749983259376,Samsung,S658t
56477,-8902103523773674073,Xiaomi,红米note
56478,7809954251234405474,OPPO,R7
56479,1688813679204722753,vivo,Y33
56480,8540509750058048388,vivo,X5Max+
56481,13745957478166194,Xiaomi,红米2
56482,-4992497998937092832,OPPO,R830
56483,415255282275943305,Xiaomi,红米Note3
56484,1900780224159200302,Xiaomi,MI 3
56485,-4054730253140298316,Meizu,MX4
56486,-1972842574985873718,Huawei,荣耀6
56487,-4726461505718142213,Huawei,荣耀3X畅玩版
56488,4026741826490090766,Huawei,G610S
56489,3915482673852408456,Samsung,Galaxy Mega Plus
56490,2723008296777697546,Coolpad,锋尚Pro
56491,-4590430272962707071,OPPO,R7s
56492,-8878326634183210500,Xiaomi,MI 4
56493,1422492274088879033,Meizu,魅蓝Note 2
56494,5962055601568668281,Samsung,Galaxy Style DUOS
56495,-2352688109967460978,Meizu,MX4
56496,-5709563825741215641,Xiaomi,红米note
56497,-3666312802323766937,Samsung,Galaxy Note 2
56498,-4424097818530909523,Xiaomi,红米note
56499,8717415420760318290,Xiaomi,红米2A
56500,8789210184526032986,Xiaomi,红米1S
56501,8286104822708110629,Coolpad,F2
56502,-7940336567350739871,Huawei,Mate 7
